"";"D. execució";"D. valor";"Concepte";"Import";"Saldo"
"";"31/07/2021";"31/07/2021";"COMPRA TARJETA DEBITO/CREDITO IKEA L HOSPITALET TJ*0011";"-0,75";"1.514,35"
"";"31/07/2021";"31/07/2021";"COMPRA TARJETA DEBITO/CREDITO IKEA L HOSPITALET TJ*0011";"-104,00";"1.515,10"
"";"31/07/2021";"31/07/2021";"COMPRA TARJETA DEBITO/CREDITO REST. IKEA HOSPITAL TJ*0011";"-9,95";"1.619,10"
"";"31/07/2021";"31/07/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-4,64";"1.629,05"
"";"31/07/2021";"31/07/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-6,13";"1.633,69"
"";"30/07/2021";"30/07/2021";"COMPRA TARJETA DEBITO/CREDITO DRIM IGUALADA TJ*0011";"-35,98";"1.639,82"
"";"30/07/2021";"30/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,45";"1.675,80"
"";"30/07/2021";"30/07/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-13,40";"1.676,25"
"";"30/07/2021";"30/07/2021";"TRANSF DE FM UNLIMITED MOTORCYCLES,S.L. Nomina Julio Marti Soler Chiva";"1.450,00";"1.689,65"
"";"28/07/2021";"28/07/2021";"COMPRA TARJETA DEBITO/CREDITO VNG APARCAMENTS TJ*0011";"-5,20";"239,65"
"";"28/07/2021";"28/07/2021";"COMPRA TARJETA DEBITO/CREDITO ESCLATOIL PIERA TJ*0011";"-50,00";"244,85"
"";"28/07/2021";"28/07/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-18,20";"294,85"
"";"27/07/2021";"27/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"313,05"
"";"27/07/2021";"27/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"313,40"
"";"27/07/2021";"27/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,65";"313,75"
"";"27/07/2021";"27/07/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-17,58";"314,40"
"";"24/07/2021";"24/07/2021";"COMPRA TARJETA DEBITO/CREDITO 9 ABA CICLES TJ*5783";"-44,50";"331,98"
"";"23/07/2021";"23/07/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-22,41";"376,48"
"";"23/07/2021";"23/07/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-19,75";"398,89"
"";"22/07/2021";"22/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,40";"418,64"
"";"22/07/2021";"22/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,30";"419,04"
"";"21/07/2021";"21/07/2021";"COMPRA TARJETA DEBITO/CREDITO CONSUM IGUALADA TJ*0011";"-6,02";"420,34"
"";"20/07/2021";"20/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,65";"426,36"
"";"20/07/2021";"20/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"427,01"
"";"20/07/2021";"20/07/2021";"COMPRA TARJETA DEBITO/CREDITO CRISTALLERIA MARIA 55SL U TJ*0011";"-44,50";"427,36"
"";"20/07/2021";"20/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,45";"471,86"
"";"20/07/2021";"20/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"472,31"
"";"20/07/2021";"20/07/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-59,79";"472,66"
"";"20/07/2021";"20/07/2021";"IMPUESTO MOD.303 JUST.3032884812465";"-618,55";"532,45"
"";"19/07/2021";"19/07/2021";"COMPRA TARJETA DEBITO/CREDITO EDITORIAL LUIS VIVES TJ*5783";"-36,26";"1.151,00"
"";"19/07/2021";"19/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,10";"1.187,26"
"";"17/07/2021";"19/07/2021";"TRANSF PARA MARTA PARDOS MAS marta traspas";"-200,00";"1.188,36"
"";"17/07/2021";"17/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-75,98";"1.388,36"
"";"17/07/2021";"17/07/2021";"COMPRA TARJETA DEBITO/CREDITO 94D SP IGUALADA TJ*0011";"-25,97";"1.464,34"
"";"17/07/2021";"17/07/2021";"COMPRA TARJETA DEBITO/CREDITO CENTRE OPTIC ANOIA TJ*5783";"-370,00";"1.490,31"
"";"16/07/2021";"16/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"1.860,31"
"";"16/07/2021";"16/07/2021";"RECIBO SIMYO";"-12,00";"1.860,66"
"";"15/07/2021";"15/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,00";"1.872,66"
"";"15/07/2021";"15/07/2021";"RECIBO SIMYO";"-10,00";"1.873,66"
"";"14/07/2021";"14/07/2021";"COMPRA TARJETA DEBITO/CREDITO AMBIT DESCANS TJ*0011";"-449,00";"1.883,66"
"";"13/07/2021";"13/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"2.332,66"
"";"13/07/2021";"13/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,20";"2.333,01"
"";"12/07/2021";"12/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,00";"2.334,21"
"";"12/07/2021";"08/07/2021";"COMPRA TARJETA DEBITO/CREDITO E.S. LA MARGINEDA TJ*5783";"-48,00";"2.335,21"
"";"12/07/2021";"08/07/2021";"COMPRA TARJETA DEBITO/CREDITO HIPER ANDORRA 2 TJ*0011";"-36,31";"2.383,21"
"";"12/07/2021";"02/07/2021";"COMPRA TARJETA DEBITO/CREDITO PKZOPALS TJ*0011";"-2,15";"2.419,52"
"";"11/07/2021";"11/07/2021";"COMPRA TARJETA DEBITO/CREDITO CASA AMETLLER TJ*0011";"-11,04";"2.421,67"
"";"11/07/2021";"11/07/2021";"COMPRA TARJETA DEBITO/CREDITO LA LIONESA TJ*0011";"-20,00";"2.432,71"
"";"10/07/2021";"10/07/2021";"COMPRA TARJETA DEBITO/CREDITO HIPER JUNBO TJ*0011";"-12,38";"2.452,71"
"";"09/07/2021";"09/07/2021";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,23";"2.465,09"
"";"09/07/2021";"09/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-61,67";"2.502,32"
"";"09/07/2021";"09/07/2021";"COMPRA TARJETA DEBITO/CREDITO BUREAU ANOIA SL TJ*0011";"-7,30";"2.563,99"
"";"09/07/2021";"09/07/2021";"COMPRA TARJETA DEBITO/CREDITO ABACUS IGUALADA TJ*0011";"-6,60";"2.571,29"
"";"09/07/2021";"09/07/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"2.577,89"
"";"09/07/2021";"07/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCATS PROXI 2 TJ*5783";"-12,90";"2.578,24"
"";"09/07/2021";"07/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCATS PROXI 2 TJ*5783";"-9,61";"2.591,14"
"";"08/07/2021";"08/07/2021";"COMPRA TARJETA DEBITO/CREDITO AREAS DE BASELLA S.L. TJ*0011";"-36,35";"2.600,75"
"";"08/07/2021";"06/07/2021";"COMPRA TARJETA DEBITO/CREDITO COMMENCAL SPOT TJ*0011";"-85,20";"2.637,10"
"";"08/07/2021";"06/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCATS PROXI 2 TJ*0011";"-12,61";"2.722,30"
"";"08/07/2021";"08/07/2021";"RECIBO ORANGE ESPAGNE S.A.";"-3,63";"2.734,91"
"";"06/07/2021";"06/07/2021";"RECIBO IGUANA COMUNICACIONS S.L.";"-33,90";"2.738,54"
"";"05/07/2021";"05/07/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA MT GRANERO TJ*0011";"-12,37";"2.772,44"
"";"05/07/2021";"05/07/2021";"COMPRA TARJETA DEBITO/CREDITO CONDIS LIFE -CAPELLADES TJ*0011";"-49,12";"2.784,81"
"";"05/07/2021";"29/06/2021";"COMPRA TARJETA DEBITO/CREDITO A.C.E.S.A LA ROCA-LLORET TJ*5783";"-4,90";"2.833,93"
"";"04/07/2021";"04/07/2021";"COMPRA TARJETA DEBITO/CREDITO GELATS ENXANETA TJ*0011";"-13,80";"2.838,83"
"";"04/07/2021";"04/07/2021";"COMPRA TARJETA DEBITO/CREDITO F.B.LA CAIXA-J.CAP ROIG TJ*0011";"-20,00";"2.852,63"
"";"04/07/2021";"04/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER BEGUR TJ*0011";"-12,98";"2.872,63"
"";"03/07/2021";"03/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER BEGUR TJ*0011";"-6,85";"2.885,61"
"";"03/07/2021";"03/07/2021";"COMPRA TARJETA DEBITO/CREDITO CARNISSERIA ARNALL TJ*0011";"-4,76";"2.892,46"
"";"02/07/2021";"02/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER BEGUR TJ*0011";"-17,91";"2.897,22"
"";"02/07/2021";"02/07/2021";"COMPRA TARJETA DEBITO/CREDITO CAN PADRES 1 TJ*0011";"-18,40";"2.915,13"
"";"02/07/2021";"02/07/2021";"COMPRA TARJETA DEBITO/CREDITO CH 16 COMPLEMENTS NAUTICS TJ*0011";"-42,99";"2.933,53"
"";"01/07/2021";"01/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER BEGUR TJ*0011";"-9,51";"2.976,52"
"";"01/07/2021";"01/07/2021";"COMPRA TARJETA DEBITO/CREDITO CARNISSERIA ARNALL TJ*0011";"-3,19";"2.986,03"
"";"01/07/2021";"01/07/2021";"COMPRA TARJETA DEBITO/CREDITO CASA SOLE TJ*0011";"-9,95";"2.989,22"
"";"01/07/2021";"01/07/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER BEGUR TJ*0011";"-15,68";"2.999,17"
"";"30/06/2021";"30/06/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER BEGUR TJ*0011";"-12,72";"3.014,85"
"";"30/06/2021";"30/06/2021";"COMPRA TARJETA DEBITO/CREDITO CARNISSERIA ARNALL TJ*0011";"-18,20";"3.027,57"
"";"30/06/2021";"30/06/2021";"COMPRA TARJETA DEBITO/CREDITO HIBISCUS TOWN TJ*5783";"-6,05";"3.045,77"
"";"30/06/2021";"30/06/2021";"LIQUIDACION AHORRO/CTA COR";"0,00";"3.051,82"
"";"30/06/2021";"30/06/2021";"TRANSF DE FM UNLIMITED MOTORCYCLES,S.L. Nomina Junio Marti Soler Chiva";"1.450,00";"3.051,82"
"";"29/06/2021";"29/06/2021";"COMPRA TARJETA DEBITO/CREDITO BAR-RESTAURANT CA LA ADEL TJ*5783";"-8,80";"1.601,82"
"";"29/06/2021";"29/06/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER BEGUR TJ*0011";"-13,47";"1.610,62"
"";"29/06/2021";"29/06/2021";"COMPRA TARJETA DEBITO/CREDITO CARNISSERIA ARNALL TJ*0011";"-21,91";"1.624,09"
"";"29/06/2021";"29/06/2021";"RECIBO MINYONS ESCOLTES GUIES SANT JORDI DE CAT";"-140,00";"1.646,00"
"";"28/06/2021";"28/06/2021";"COMPRA TARJETA DEBITO/CREDITO XINA CENTER DOS TJ*0011";"-8,67";"1.786,00"
"";"28/06/2021";"28/06/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER BEGUR TJ*0011";"-4,00";"1.794,67"
"";"27/06/2021";"27/06/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER BEGUR TJ*0011";"-59,22";"1.798,67"
"";"27/06/2021";"27/06/2021";"COMPRA TARJETA DEBITO/CREDITO CAMPING BEGUR TJ*0011";"-440,50";"1.857,89"
"";"27/06/2021";"27/06/2021";"COMPRA TARJETA DEBITO/CREDITO DECATHLON PLATJA D ARO TJ*0011";"-51,97";"2.298,39"
"";"26/06/2021";"26/06/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*5783";"-25,31";"2.350,36"
"";"25/06/2021";"25/06/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-52,90";"2.375,67"
"";"22/06/2021";"22/06/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-32,89";"2.428,57"
"";"22/06/2021";"22/06/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-17,52";"2.461,46"
"";"22/06/2021";"22/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,05";"2.478,98"
"";"22/06/2021";"22/06/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-31,93";"2.480,03"
"";"22/06/2021";"20/06/2021";"COMPRA TARJETA DEBITO/CREDITO DNH*GODADDY.COM EUROPE TJ*5783";"-20,14";"2.511,96"
"";"22/06/2021";"22/06/2021";"TRANSF DE A.E.A.T. DEVOLUCIONES TRIBUTARIAS AEAT            APL:DECLAR";"513,84";"2.532,10"
"";"21/06/2021";"21/06/2021";"COMPRA TARJETA DEBITO/CREDITO FERRETERIA JORBA SOLA TJ*5783";"-15,31";"2.018,26"
"";"21/06/2021";"21/06/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-30,35";"2.033,57"
"";"20/06/2021";"21/06/2021";"TRANSF PARA MARTA PARDOS MAS traspas metes equivocades";"-400,00";"2.063,92"
"";"20/06/2021";"08/06/2021";"DEVOLUCION RECIBO ORANGE ESPAGNE S.A.";"9,17";"2.463,92"
"";"19/06/2021";"19/06/2021";"COMPRA TARJETA DEBITO/CREDITO ANTIGUA CASA MANUEL ESTAL TJ*0011";"-15,75";"2.454,75"
"";"19/06/2021";"19/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-2,00";"2.470,50"
"";"18/06/2021";"18/06/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-29,57";"2.472,50"
"";"18/06/2021";"18/06/2021";"COMPRA TARJETA DEBITO/CREDITO JENINA FERRUS BELLES TJ*0011";"-13,00";"2.502,07"
"";"17/06/2021";"17/06/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-22,68";"2.515,07"
"";"16/06/2021";"16/06/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-14,63";"2.537,75"
"";"15/06/2021";"15/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"2.552,38"
"";"15/06/2021";"15/06/2021";"COMPRA TARJETA DEBITO/CREDITO STRADIVARIUS TJ*0011";"-32,98";"2.552,73"
"";"15/06/2021";"15/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,70";"2.585,71"
"";"15/06/2021";"15/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,85";"2.586,41"
"";"15/06/2021";"15/06/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-35,45";"2.587,26"
"";"14/06/2021";"14/06/2021";"COMPRA TARJETA DEBITO/CREDITO POLIGON TJ*5783";"-13,95";"2.622,71"
"";"14/06/2021";"14/06/2021";"COMPRA TARJETA DEBITO/CREDITO AMBIT DESCANS TJ*5783";"-500,00";"2.636,66"
"";"14/06/2021";"14/06/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-3,99";"3.136,66"
"";"14/06/2021";"14/06/2021";"RECIBO SIMYO";"-12,00";"3.140,65"
"";"14/06/2021";"14/06/2021";"RECIBO SIMYO";"-10,00";"3.152,65"
"";"12/06/2021";"12/06/2021";"COMPRA TARJETA DEBITO/CREDITO CASA AMETLLER SL TJ*0011";"-36,00";"3.162,65"
"";"12/06/2021";"12/06/2021";"COMPRA TARJETA DEBITO/CREDITO RECORD SPORTS TJ*0011";"-18,90";"3.198,65"
"";"11/06/2021";"11/06/2021";"COMPRA TARJETA DEBITO/CREDITO ABACUS IGUALADA TJ*0011";"-6,95";"3.217,55"
"";"11/06/2021";"11/06/2021";"COMPRA TARJETA DEBITO/CREDITO MARKET IGUALAD2 TJ*0011";"-36,61";"3.224,50"
"";"10/06/2021";"10/06/2021";"COMPRA TARJETA DEBITO/CREDITO MCDONALD S IGUALADA TJ*0011";"-37,50";"3.261,11"
"";"10/06/2021";"10/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.298,61"
"";"10/06/2021";"10/06/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-58,94";"3.298,96"
"";"10/06/2021";"10/06/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-95,99";"3.357,90"
"";"09/06/2021";"09/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,85";"3.453,89"
"";"09/06/2021";"09/06/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-7,96";"3.455,74"
"";"08/06/2021";"08/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.463,70"
"";"08/06/2021";"08/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.464,05"
"";"08/06/2021";"08/06/2021";"COMPRA TARJETA DEBITO/CREDITO GLOBAL SALUT 2017 SCP TJ*0011";"-45,00";"3.464,40"
"";"08/06/2021";"08/06/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-8,69";"3.509,40"
"";"08/06/2021";"08/06/2021";"RECIBO ORANGE ESPAGNE S.A.";"-9,17";"3.518,09"
"";"07/06/2021";"07/06/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-18,42";"3.527,26"
"";"07/06/2021";"07/06/2021";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,23";"3.545,68"
"";"07/06/2021";"07/06/2021";"RECIBO IGUANA COMUNICACIONS S.L.";"-33,95";"3.582,91"
"";"05/06/2021";"05/06/2021";"COMPRA TARJETA DEBITO/CREDITO CASA AMETLLER SL TJ*0011";"-24,24";"3.616,86"
"";"05/06/2021";"05/06/2021";"COMPRA TARJETA DEBITO/CREDITO CAL RABEL TJ*0011";"-11,45";"3.641,10"
"";"05/06/2021";"05/06/2021";"COMPRA TARJETA DEBITO/CREDITO BEAUTY BY DIA IGUALADA 60 TJ*0011";"-14,37";"3.652,55"
"";"05/06/2021";"05/06/2021";"COMPRA TARJETA DEBITO/CREDITO ESCLATOIL PIERA TJ*0011";"-20,00";"3.666,92"
"";"01/06/2021";"01/06/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,10";"3.686,92"
"";"01/06/2021";"01/06/2021";"COMPRA TARJETA DEBITO/CREDITO VITALIS TJ*0011";"-130,00";"3.688,02"
"";"01/06/2021";"01/06/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-8,77";"3.818,02"
"";"01/06/2021";"01/06/2021";"TRANSF DE Consell Comarcal de l Anoia 40. A COMPTE  - AJUTS REALITZACI";"70,00";"3.826,79"
"";"31/05/2021";"31/05/2021";"TRANSF DE FM UNLIMITED MOTORCYCLES,S.L. Nomina Mayo Marti Soler Chiva";"1.450,00";"3.756,79"
"";"28/05/2021";"28/05/2021";"COMPRA TARJETA DEBITO/CREDITO SUPER CHAT IGUALADA SL TJ*0011";"-9,17";"2.306,79"
"";"25/05/2021";"25/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"2.315,96"
"";"25/05/2021";"25/05/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-15,23";"2.316,31"
"";"25/05/2021";"25/05/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-23,82";"2.331,54"
"";"25/05/2021";"25/05/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-50,00";"2.355,36"
"";"25/05/2021";"25/05/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-21,07";"2.405,36"
"";"24/05/2021";"24/05/2021";"TRANSF DE Ajuntament de Piera SERVEI RADIO AUTOMATITZACIO MODALITAT ST";"992,62";"2.426,43"
"";"21/05/2021";"21/05/2021";"COMPRA TARJETA DEBITO/CREDITO CAPRABO 7877 TJ*0011";"-4,60";"1.433,81"
"";"21/05/2021";"21/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"1.438,41"
"";"21/05/2021";"21/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,70";"1.438,76"
"";"21/05/2021";"21/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,70";"1.439,46"
"";"21/05/2021";"21/05/2021";"COMPRA TARJETA DEBITO/CREDITO HIPER XINA TJ*0011";"-5,64";"1.440,16"
"";"21/05/2021";"21/05/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-69,40";"1.445,80"
"";"21/05/2021";"21/05/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-34,04";"1.515,20"
"";"20/05/2021";"20/05/2021";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-57,25";"1.549,24"
"";"19/05/2021";"19/05/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-15,08";"1.606,49"
"";"19/05/2021";"19/05/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-47,32";"1.621,57"
"";"19/05/2021";"19/05/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-55,96";"1.668,89"
"";"19/05/2021";"19/05/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-63,64";"1.724,85"
"";"18/05/2021";"18/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,00";"1.788,49"
"";"14/05/2021";"14/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,75";"1.789,49"
"";"14/05/2021";"14/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-2,12";"1.790,24"
"";"13/05/2021";"13/05/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-5,49";"1.792,36"
"";"13/05/2021";"13/05/2021";"COMPRA TARJETA DEBITO/CREDITO TALLERS PIERA SCP TJ*0011";"-650,25";"1.797,85"
"";"12/05/2021";"12/05/2021";"RECIBO SIMYO";"-10,00";"2.448,10"
"";"12/05/2021";"12/05/2021";"RECIBO SIMYO";"-11,94";"2.458,10"
"";"12/05/2021";"12/05/2021";"TRANSF DE ANNA XIVA SOLER ANNA";"137,00";"2.470,04"
"";"11/05/2021";"11/05/2021";"COMPRA TARJETA DEBITO/CREDITO JENINA FERRUS BELLES TJ*0011";"-23,00";"2.333,04"
"";"11/05/2021";"11/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,85";"2.356,04"
"";"11/05/2021";"11/05/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-24,11";"2.356,89"
"";"11/05/2021";"11/05/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-18,40";"2.381,00"
"";"11/05/2021";"11/05/2021";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-70,96";"2.399,40"
"";"10/05/2021";"10/05/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-4,50";"2.470,36"
"";"10/05/2021";"10/05/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-21,98";"2.474,86"
"";"10/05/2021";"07/05/2021";"COMPRA TARJETA DEBITO/CREDITO DNH*GO DADDY EUROPE EUR TJ*5783";"-69,99";"2.496,84"
"";"10/05/2021";"10/05/2021";"TRANSF DE Ajuntament de Capellades Diversos conceptes";"1.317,80";"2.566,83"
"";"08/05/2021";"08/05/2021";"COMPRA TARJETA DEBITO/CREDITO ALDI IGUALADA TJ*0011";"-24,93";"1.249,03"
"";"08/05/2021";"08/05/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-2,81";"1.273,96"
"";"08/05/2021";"08/05/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-39,54";"1.276,77"
"";"07/05/2021";"07/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,70";"1.316,31"
"";"07/05/2021";"07/05/2021";"COMPRA TARJETA DEBITO/CREDITO AGRO IGUALADA S C C L TJ*0011";"-24,58";"1.317,01"
"";"07/05/2021";"07/05/2021";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,23";"1.341,59"
"";"05/05/2021";"05/05/2021";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,45";"1.378,82"
"";"05/05/2021";"05/05/2021";"COMPRA TARJETA DEBITO/CREDITO LA PANERA DEL PA IGUALADA TJ*0011";"-6,55";"1.379,27"
"";"05/05/2021";"05/05/2021";"COMPRA TARJETA DEBITO/CREDITO CAL PASSANALS TJ*0011";"-26,76";"1.385,82"
"";"05/05/2021";"05/05/2021";"RECIBO IGUANA COMUNICACIONS S.L.";"-34,00";"1.412,58"
"";"04/05/2021";"04/05/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-70,81";"1.446,58"
"";"03/05/2021";"03/05/2021";"RECIBO OALGT-ORPI";"-58,93";"1.517,39"
"";"03/05/2021";"03/05/2021";"RECIBO OALGT-ORPI";"-58,93";"1.576,32"
"";"30/04/2021";"30/04/2021";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-59,88";"1.635,25"
"";"30/04/2021";"30/04/2021";"RECIBO TGSS. COTIZACION 005 R.E.AUTONOMOS";"-1,23";"1.695,13"
"";"29/04/2021";"29/04/2021";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-27,65";"1.696,36"
"";"29/04/2021";"29/04/2021";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-4,50";"1.724,01"
"";"29/04/2021";"29/04/2021";"TRANSF DE FM UNLIMITED MOTORCYCLES,S.L. Nomina Abril Marti Soler Chiva";"1.292,70";"1.728,51"
